index,Product,Product_ID,Arrival,Maximum,Weight(kg)
24501,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2018-11-12,50.0,47.5
24502,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2018-11-12,100.0,95.0
24503,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2018-11-12,56.0,55.0
24504,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2018-11-12,46.0,45.0
24505,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2018-11-12,35.0,32.5
24506,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2018-11-12,28.0,24.0
24507,Apple,3d7baeff-1387-490a-9981-04234e88299a,2018-11-13,100.0,95.0
24508,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2018-11-13,100.0,95.0
24509,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2018-11-13,25.0,22.5
24510,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2018-11-13,80.0,75.0
24511,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2018-11-13,120.0,115.0
24512,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2018-11-13,180.0,165.0
24513,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2018-11-13,80.0,77.5
24514,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2018-11-13,100.0,95.0
24515,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2018-11-13,53.0,51.5
24516,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2018-11-13,45.0,42.5
24517,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2018-11-13,35.0,32.5
24518,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2018-11-13,25.0,22.5
24519,Apple,3d7baeff-1387-490a-9981-04234e88299a,2018-11-14,100.0,95.0
24520,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2018-11-14,100.0,95.0
24521,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2018-11-14,25.0,22.5
24522,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2018-11-14,70.0,65.0
24523,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2018-11-14,120.0,115.0
24524,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2018-11-14,180.0,165.0
24525,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2018-11-14,80.0,77.5
24526,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2018-11-14,100.0,95.0
24527,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2018-11-14,52.0,51.0
24528,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2018-11-14,42.0,41.0
24529,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2018-11-14,30.0,27.5
24530,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2018-11-14,25.0,22.5
24531,Apple,3d7baeff-1387-490a-9981-04234e88299a,2018-11-15,100.0,95.0
24532,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2018-11-15,100.0,95.0
24533,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2018-11-15,25.0,22.5
24534,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2018-11-15,60.0,55.0
24535,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2018-11-15,120.0,115.0
24536,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2018-11-15,180.0,165.0
24537,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2018-11-15,80.0,77.5
24538,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2018-11-15,100.0,95.0
24539,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2018-11-15,52.0,51.0
24540,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2018-11-15,42.0,41.0
24541,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2018-11-15,35.0,32.5
24542,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2018-11-15,20.0,17.5
24543,Apple,3d7baeff-1387-490a-9981-04234e88299a,2018-11-16,100.0,95.0
24544,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2018-11-16,100.0,95.0
24545,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2018-11-16,25.0,22.5
24546,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2018-11-16,60.0,55.0
24547,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2018-11-16,110.0,105.0
24548,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2018-11-16,180.0,165.0
24549,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2018-11-16,80.0,77.5
24550,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2018-11-16,100.0,95.0
24551,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2018-11-16,50.0,47.5
24552,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2018-11-16,42.0,41.0
24553,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2018-11-16,35.0,32.5
24554,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2018-11-16,20.0,16.0
24555,Apple,3d7baeff-1387-490a-9981-04234e88299a,2018-11-17,100.0,95.0
24556,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2018-11-17,100.0,95.0
24557,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2018-11-17,25.0,22.5
24558,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2018-11-17,60.0,55.0
24559,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2018-11-17,110.0,105.0
24560,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2018-11-17,180.0,165.0
24561,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2018-11-17,70.0,67.5
24562,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2018-11-17,100.0,95.0
24563,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2018-11-17,50.0,49.0
24564,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2018-11-17,40.0,39.0
24565,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2018-11-17,35.0,32.5
24566,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2018-11-17,25.0,21.0
24567,Apple,3d7baeff-1387-490a-9981-04234e88299a,2018-11-18,100.0,95.0
24568,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2018-11-18,100.0,95.0
24569,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2018-11-18,25.0,22.5
24570,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2018-11-18,60.0,55.0
24571,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2018-11-18,100.0,97.5
24572,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2018-11-18,180.0,165.0
24573,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2018-11-18,70.0,67.5
24574,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2018-11-18,110.0,105.0
24575,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2018-11-18,50.0,49.0
24576,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2018-11-18,40.0,39.0
24577,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2018-11-18,35.0,32.5
24578,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2018-11-18,25.0,20.0
24579,Apple,3d7baeff-1387-490a-9981-04234e88299a,2018-11-19,100.0,95.0
24580,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2018-11-19,100.0,95.0
24581,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2018-11-19,25.0,22.5
24582,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2018-11-19,60.0,55.0
24583,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2018-11-19,110.0,105.0
24584,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2018-11-19,180.0,165.0
24585,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2018-11-19,70.0,67.5
24586,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2018-11-19,110.0,105.0
24587,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2018-11-19,48.0,47.0
24588,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2018-11-19,40.0,37.5
24589,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2018-11-19,35.0,32.5
24590,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2018-11-19,25.0,20.0
24591,Apple,3d7baeff-1387-490a-9981-04234e88299a,2018-11-20,110.0,105.0
24592,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2018-11-20,100.0,95.0
24593,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2018-11-20,25.0,22.5
24594,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2018-11-20,60.0,55.0
24595,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2018-11-20,140.0,135.0
24596,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2018-11-20,180.0,165.0
24597,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2018-11-20,70.0,67.5
24598,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2018-11-20,110.0,105.0
24599,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2018-11-20,48.0,47.0
24600,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2018-11-20,40.0,39.0
24601,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2018-11-20,35.0,32.5
24602,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2018-11-20,25.0,21.5
24603,Apple,3d7baeff-1387-490a-9981-04234e88299a,2018-11-21,110.0,105.0
24604,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2018-11-21,110.0,105.0
24605,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2018-11-21,25.0,22.5
24606,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2018-11-21,60.0,55.0
24607,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2018-11-21,160.0,155.0
24608,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2018-11-21,180.0,165.0
24609,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2018-11-21,70.0,67.5
24610,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2018-11-21,110.0,105.0
24611,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2018-11-21,52.0,51.0
24612,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2018-11-21,40.0,39.0
24613,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2018-11-21,35.0,32.5
24614,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2018-11-21,25.0,21.5
24615,Apple,3d7baeff-1387-490a-9981-04234e88299a,2018-11-22,110.0,105.0
24616,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2018-11-22,110.0,105.0
24617,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2018-11-22,25.0,22.5
24618,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2018-11-22,60.0,55.0
24619,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2018-11-22,160.0,155.0
24620,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2018-11-22,180.0,165.0
24621,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2018-11-22,70.0,67.5
24622,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2018-11-22,110.0,105.0
24623,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2018-11-22,55.0,52.5
24624,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2018-11-22,45.0,42.5
24625,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2018-11-22,35.0,32.5
24626,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2018-11-22,25.0,22.5
24627,Apple,3d7baeff-1387-490a-9981-04234e88299a,2018-11-23,110.0,105.0
24628,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2018-11-23,110.0,105.0
24629,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2018-11-23,25.0,22.5
24630,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2018-11-23,60.0,55.0
24631,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2018-11-23,150.0,145.0
24632,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2018-11-23,180.0,165.0
24633,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2018-11-23,70.0,67.5
24634,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2018-11-23,110.0,105.0
24635,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2018-11-23,56.0,55.0
24636,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2018-11-23,45.0,42.5
24637,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2018-11-23,35.0,32.5
24638,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2018-11-23,25.0,21.5
24639,Apple,3d7baeff-1387-490a-9981-04234e88299a,2018-11-24,110.0,105.0
24640,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2018-11-24,110.0,105.0
24641,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2018-11-24,25.0,22.5
24642,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2018-11-24,60.0,55.0
24643,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2018-11-24,150.0,145.0
24644,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2018-11-24,180.0,165.0
24645,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2018-11-24,65.0,62.5
24646,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2018-11-24,110.0,105.0
24647,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2018-11-24,56.0,55.0
24648,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2018-11-24,45.0,42.5
24649,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2018-11-24,35.0,32.5
24650,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2018-11-24,20.0,19.0
24651,Apple,3d7baeff-1387-490a-9981-04234e88299a,2018-11-25,110.0,105.0
24652,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2018-11-25,110.0,105.0
24653,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2018-11-25,25.0,22.5
24654,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2018-11-25,60.0,55.0
24655,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2018-11-25,110.0,105.0
24656,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2018-11-25,180.0,165.0
24657,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2018-11-25,70.0,67.5
24658,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2018-11-25,110.0,105.0
24659,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2018-11-25,55.0,52.5
24660,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2018-11-25,45.0,42.5
24661,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2018-11-25,35.0,32.5
24662,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2018-11-25,25.0,21.5
24663,Apple,3d7baeff-1387-490a-9981-04234e88299a,2018-11-26,110.0,105.0
24664,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2018-11-26,100.0,95.0
24665,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2018-11-26,25.0,22.5
24666,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2018-11-26,60.0,55.0
24667,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2018-11-26,110.0,105.0
24668,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2018-11-26,180.0,165.0
24669,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2018-11-26,65.0,62.5
24670,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2018-11-26,80.0,75.0
24671,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2018-11-26,54.0,52.0
24672,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2018-11-26,45.0,42.5
24673,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2018-11-26,35.0,32.5
24674,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2018-11-26,22.0,19.0
24675,Apple,3d7baeff-1387-490a-9981-04234e88299a,2018-11-27,110.0,105.0
24676,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2018-11-27,90.0,85.0
24677,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2018-11-27,25.0,22.5
24678,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2018-11-27,60.0,55.0
24679,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2018-11-27,105.0,102.5
24680,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2018-11-27,180.0,165.0
24681,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2018-11-27,80.0,77.5
24682,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2018-11-27,110.0,105.0
24683,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2018-11-27,52.0,51.0
24684,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2018-11-27,45.0,42.5
24685,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2018-11-27,30.0,27.5
24686,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2018-11-27,22.0,19.0
24687,Apple,3d7baeff-1387-490a-9981-04234e88299a,2018-11-28,110.0,105.0
24688,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2018-11-28,100.0,95.0
24689,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2018-11-28,25.0,22.5
24690,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2018-11-28,60.0,55.0
24691,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2018-11-28,100.0,97.5
24692,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2018-11-28,180.0,165.0
24693,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2018-11-28,80.0,75.0
24694,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2018-11-28,80.0,75.0
24695,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2018-11-28,52.0,51.0
24696,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2018-11-28,45.0,42.5
24697,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2018-11-28,30.0,27.5
24698,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2018-11-28,24.0,20.0
24699,Apple,3d7baeff-1387-490a-9981-04234e88299a,2018-11-29,110.0,105.0
24700,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2018-11-29,100.0,95.0
24701,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2018-11-29,25.0,22.5
24702,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2018-11-29,60.0,55.0
24703,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2018-11-29,100.0,97.5
24704,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2018-11-29,180.0,165.0
24705,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2018-11-29,75.0,72.5
24706,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2018-11-29,80.0,75.0
24707,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2018-11-29,50.0,49.0
24708,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2018-11-29,42.0,41.0
24709,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2018-11-29,25.0,22.5
24710,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2018-11-29,30.0,27.5
24711,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2018-11-29,28.0,24.0
24712,Apple,3d7baeff-1387-490a-9981-04234e88299a,2018-11-30,110.0,105.0
24713,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2018-11-30,100.0,95.0
24714,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2018-11-30,30.0,25.0
24715,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2018-11-30,60.0,55.0
24716,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2018-11-30,85.0,82.5
24717,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2018-11-30,180.0,165.0
24718,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2018-11-30,80.0,77.5
24719,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2018-11-30,90.0,85.0
24720,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2018-11-30,50.0,49.0
24721,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2018-11-30,42.0,41.0
24722,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2018-11-30,25.0,22.5
24723,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2018-11-30,25.0,22.5
24724,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2018-11-30,24.0,21.0
24725,Apple,3d7baeff-1387-490a-9981-04234e88299a,2018-12-01,110.0,105.0
24726,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2018-12-01,100.0,95.0
24727,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2018-12-01,30.0,27.5
24728,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2018-12-01,60.0,55.0
24729,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2018-12-01,85.0,82.5
24730,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2018-12-01,180.0,165.0
24731,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2018-12-01,80.0,77.5
24732,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2018-12-01,90.0,85.0
24733,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2018-12-01,50.0,49.0
24734,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2018-12-01,42.0,41.0
24735,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2018-12-01,25.0,22.5
24736,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2018-12-01,25.0,22.5
24737,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2018-12-01,20.0,17.5
24738,Apple,3d7baeff-1387-490a-9981-04234e88299a,2018-12-02,110.0,110.0
24739,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2018-12-02,80.0,75.0
24740,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2018-12-02,25.0,22.5
24741,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2018-12-02,60.0,55.0
24742,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2018-12-02,100.0,97.5
24743,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2018-12-02,180.0,165.0
24744,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2018-12-02,80.0,75.0
24745,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2018-12-02,50.0,47.5
24746,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2018-12-02,42.0,41.0
24747,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2018-12-02,25.0,22.5
24748,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2018-12-02,30.0,27.5
24749,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2018-12-02,25.0,22.5
24750,Apple,3d7baeff-1387-490a-9981-04234e88299a,2018-12-03,110.0,105.0
24751,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2018-12-03,80.0,75.0
24752,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2018-12-03,30.0,27.5
24753,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2018-12-03,60.0,55.0
24754,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2018-12-03,100.0,95.0
24755,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2018-12-03,180.0,165.0
24756,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2018-12-03,100.0,97.5
24757,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2018-12-03,80.0,75.0
24758,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2018-12-03,48.0,46.5
24759,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2018-12-03,42.0,41.0
24760,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2018-12-03,25.0,22.5
24761,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2018-12-03,30.0,27.5
24762,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2018-12-03,30.0,25.0
24763,Apple,3d7baeff-1387-490a-9981-04234e88299a,2018-12-04,110.0,105.0
24764,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2018-12-04,80.0,75.0
24765,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2018-12-04,30.0,27.5
24766,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2018-12-04,60.0,55.0
24767,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2018-12-04,80.0,77.5
24768,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2018-12-04,180.0,165.0
24769,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2018-12-04,100.0,97.5
24770,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2018-12-04,80.0,75.0
24771,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2018-12-04,47.0,46.0
24772,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2018-12-04,40.0,39.0
24773,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2018-12-04,25.0,22.5
24774,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2018-12-04,30.0,27.5
24775,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2018-12-04,25.0,22.5
24776,Apple,3d7baeff-1387-490a-9981-04234e88299a,2018-12-05,110.0,105.0
